country,year,cereal_yield,fdi_perc_gdp,en_per_gdp,en_per_cap,co2_ttl,co2_per_cap,co2_per_gdp,pop_urb_aggl_perc,prot_area_perc,gdp,gni_per_cap,under_5_mort_rate,pop_growth_perc,pop,urb_pop_growth_perc,urb_pop
CHN,2008,5548.4,3.87338246692637,279.840202181115,1598.51623705795,7031916.207,5.30848878160729,929.31716268035,17.2522253718893,16.5992984642,4521826899540.68,3050.0,20.9,0.51238693163744,1324655000.0,2.62266453841103,570926305.0
IDN,1991,3862.1,1.15629486437698,263.078971773833,565.993391367808,179730.671,0.958810056771927,445.663796978948,9.83539875317281,10.2226722192,128167999846.519,600.0,81.0,1.67076500086434,187451800.0,4.88647616431746,59234768.8
IDN,1992,3817.0,1.27734879560104,255.502023773669,579.914111750844,202576.081,1.06332205884654,468.4847849938181,9.74759595883819,10.7828407801,139116270052.446,660.0,77.1,1.61957538244552,190512441.0,4.7350921604251,62107055.766
IDN,1993,3916.2,1.26829944495186,261.435146589458,626.515644065948,218600.871,1.12957054147159,471.35206102159697,9.66583819422219,10.8344656576,158006849878.9,780.0,73.3,1.56925519688151,193525648.0,4.59063305653117,65024617.728
IDN,1994,3865.4,1.19225190091365,244.430565665531,620.43354956352,221413.46,1.12685231374877,443.943027685877,9.5902371786278,10.8344757337,176892148243.49,870.0,69.9,1.51935791086296,196488446.0,4.45211942031496,67985002.316
IDN,1995,3842.7,2.1500797962838,249.659733981351,676.883738898759,224941.114,1.12808792165594,416.080508724293,9.52041460671739,10.8759846749,202132032844.159,980.0,66.6,1.47109270281941,199400339.0,4.32028828225002,70986520.684
IDN,1996,3944.8,2.72419798262497,240.821366095086,692.8955486192,253290.691,1.25232077089787,435.254057322022,9.45638979714323,11.0168574787,227369671349.349,1080.0,63.9,1.42248011674439,202257039.0,4.95485619978524,74592395.9832
IDN,1997,4011.3,2.16779829847011,237.260119481958,704.951112989077,278658.997,1.35889146768941,457.351929866374,9.39737593826317,11.9917672631,215748854646.704,1080.0,61.5,1.37801724281801,205063468.0,4.78986203198725,78252219.3888
IDN,1998,3816.8,-0.252290447278081,266.851296499946,679.5953933387,210210.775,1.01141020080578,397.14236739062295,9.34255321997905,12.796430233,95445548017.3549,650.0,58.8,1.34455911707078,207839287.0,4.64382743250566,81971814.7928
IDN,1999,3895.7,-1.33257352862226,286.576996934419,725.925087517839,237595.931,1.12812808305687,445.356640456205,9.29050183073254,13.5176037688,140001352527.221,570.0,56.3,1.32466440890757,210610776.0,4.51854865969082,85760707.9872
IDN,2000,4026.3,-2.75743933521016,278.147855927859,729.591856124779,258120.13,1.20958613304013,461.139727151289,9.24049721012979,13.5176037688,165021047883.451,560.0,54.0,1.31350679370007,213395411.0,4.40853139781021,89626072.62
IDN,2001,4044.9,-1.85568619470071,275.800743638936,740.055465059795,289065.943,1.33700862537844,498.27072502093,9.19984879615662,13.5181492938,160446947638.313,660.0,51.7,1.30732547439517,216203499.0,4.17069875393232,93443152.2678
IDN,2002,4169.5,0.0741516383678891,274.640569870182,760.175639129107,303506.589,1.38570801282302,500.636456531799,9.16134868055725,13.5562066372,195660611033.849,720.0,49.5,1.29720215353319,219026365.0,4.08086352280214,97335316.606
IDN,2003,4248.0,-0.254256325802143,262.67199514584,752.143997431293,311885.684,1.40590858059892,490.986849751877,9.12585368408794,13.5562066372,234772458818.096,890.0,47.5,1.27608421719893,221839235.0,3.98435185022093,101291794.701
IDN,2004,4274.4,0.738243956866449,267.685803046792,795.143508093271,333733.67,1.48585915340102,500.2158687635579,9.05833232427244,14.1080720135,256836883304.553,1070.0,45.5,1.23971673728322,224606531.0,3.876567153994,105295541.7328
IDN,2005,4311.3,2.91611492676969,257.220162667831,797.969935967678,336311.571,1.47957269404618,476.930159755861,8.99692096249865,14.111433813,285868610016.591,1220.0,43.7,1.19345788416355,227303175.0,3.76256106845937,109332827.175
IDN,2006,4365.8,1.3479426023157,252.349847783184,816.530555927704,338134.07,1.47066895825503,454.5121858097,8.94196499945696,14.111433813,364570525997.054,1370.0,41.9,1.14404036365813,229918547.0,3.44582714877754,113165908.8334
IDN,2007,4464.7,1.60342415219946,238.022537955153,810.078588156178,368617.841,1.58571398237713,465.92475356676,8.89537541372506,14.111433813,432105253653.315,1600.0,40.3,1.10005754356603,232461746.0,3.35005201799203,117021242.9364
IDN,2008,4694.2,1.82633608534561,228.682481675057,816.352793908814,406028.575,1.72814037338161,484.098826164989,8.85835657568211,14.111433813,510226662255.498,1950.0,38.5,1.06519590631154,234951154.0,3.26567762095436,120905863.8484
IND,1991,1926.3,0.0274882905847983,308.585808396461,380.237682480699,737851.738,0.851501665262599,691.04494854828,10.1853642689809,5.02332898715,267523504823.545,350.0,111.9,1.98311321973801,866530000.0,2.84215794024183,222871516.0
IND,1992,2024.8,0.112607969529573,304.218617537852,388.103150015688,783634.233,0.887647929761526,695.79189460707,10.2987414209676,5.18445342107,245553170107.802,330.0,108.7,1.86257314480604,882821000.0,2.71430109669396,229003767.4
IND,1993,2084.8,0.199382436194323,297.01622640808,389.693102301827,814297.687,0.905450271257793,690.115942983425,10.4147640073877,5.18803863975,276037365895.65,310.0,105.6,1.85264676569023,899329000.0,2.69718153576026,235264466.4
IND,1994,2115.5,0.300851000211093,289.282703536053,397.566309598044,864931.623,0.944560944286156,687.294514200482,10.5389136362793,5.19152515482,323506143586.02,330.0,102.6,1.80365942221691,915697000.0,2.64112149223396,241560868.6
IND,1995,2111.7,0.601637434424487,283.874335945985,412.243109699843,920046.633,0.9869838797228,679.6460313180311,10.6678876397262,5.22862538279,356298991324.313,380.0,99.5,1.78404051588515,932180000.0,2.61454736573364,247959880.0
IND,1996,2180.9,0.624718697594295,272.441450400986,418.103624320818,1002224.103,1.05635283396467,688.332464680328,10.8024526662123,5.24368068433,388343910827.918,410.0,96.6,1.76287306912228,948758852.890549,2.58653927571018,254457124.345245
IND,1997,2228.5,0.870576296347696,272.074544855048,426.968060607118,1043939.895,1.08132320275947,689.045728183163,10.94142493947,5.28855938948,410915167039.78,420.0,93.6,1.74170562235941,965428183.114848,2.5586429544825,261051780.714255
IND,1998,2248.4,0.632945633439934,262.453144454204,429.917531900739,1071911.771,1.09135706685601,666.244273994411,11.0863242011676,5.30690440181,416252442323.143,420.0,90.9,1.72053817559652,982182462.141349,2.53085568495884,267742939.179732
IND,1999,2313.6,0.481399696122763,259.496724643519,448.784606341533,1144390.026,1.14551720290261,662.362206670287,11.236879271244,5.31763650573,450476199267.528,440.0,88.2,1.69937072883366,999016010.49748,2.50317483740985,274529599.684708
IND,2000,2294.1,0.778869460739354,254.378784618441,450.048089274482,1186663.202,1.16806411706399,660.2199576808599,11.3937608460484,5.3334339278,460182031503.095,450.0,85.5,1.6782032820708,1015923000.0,2.47559786598522,281410671.0
IND,2001,2423.0,1.14512090062657,245.620705245812,449.894203817706,1203843.097,1.16597974007201,636.569139207797,11.5604675125049,5.33465810438,477848859030.569,460.0,82.9,1.61597492095966,1032473426.104,2.33540248436235,288060085.883017
IND,2002,2187.3,1.10925688878971,243.32961521357,455.356051530235,1226791.183,1.16988703463097,625.155108894381,11.7326397482649,5.33465974271,507189954396.398,470.0,80.5,1.55374655984852,1048640720.5863,2.26803531108655,294668042.484752
IND,2003,2399.4,0.721105269931709,230.172804218954,459.880757723353,1281913.527,1.2043547530858,602.786061683717,11.9045058519288,5.33465974271,599461389810.148,530.0,78.0,1.49151819873739,1064398611.55152,2.20074102968657,301224807.069082
IND,2004,2350.0,0.799821385108415,225.229446015255,480.341371372805,1346595.74,1.24716986899132,584.791141094155,12.070476687021,5.33465974271,721573248762.032,640.0,75.6,1.42928983762625,1079721193.94537,2.13351810016753,307720540.27443
IND,2005,2411.5,0.912002246475218,213.686293171305,491.427852433301,1411127.606,1.28919196260128,560.575983454047,12.2283197345473,5.33465974271,834035801005.139,750.0,73.2,1.36706147651513,1094583000.0,2.06636502561219,314145321.0
IND,2006,2446.5,2.13761233156462,205.403807490015,509.095704524135,1504364.748,1.35551418045856,546.906546841029,12.3655723151883,5.33465974271,951339358745.926,850.0,70.9,1.38163945975815,1109811147.4504,2.35252087245425,321623270.531126
IND,2007,2583.3,2.05103939921608,197.488866846228,530.373658781287,1612383.567,1.4335012506024,533.77563707564,12.4876429370632,5.33465974271,1242426253335.13,1000.0,68.7,1.34038183992227,1124786997.09709,2.30192770986644,329112675.350608
IND,2008,2672.6,3.57611636199331,195.293835887226,543.020423539192,1742697.746,1.52872925967118,549.7977391133551,12.5914355798001,5.33465974271,1213782569748.83,1080.0,66.8,1.34038183992248,1139964931.64188,2.29276999104805,336745640.807011
IRN,1995,1890.3,0.0187163871910912,232.496264728701,1564.40362899721,284918.566,4.76794388028846,708.595353562117,24.0927816560887,5.55005961223,90829495171.4392,1250.0,51.7,1.60786639719644,59757114.0,2.90406908158556,35973782.628
IRN,1996,1845.9,0.0235137843268073,219.941483343347,1557.42248800745,286645.723,4.71335179874482,665.626439914362,24.0442720649406,5.76172984882,110573439131.013,1550.0,49.5,1.55741244697214,60815686.0,3.07610144914119,37097568.46
IRN,1997,1859.7,0.0503329950394802,211.377046144814,1518.96570341436,290617.084,4.69072164915174,652.753965580981,23.9528999174088,5.76195241842,105298720965.1,1730.0,48.4,1.85723486259872,61955730.0,3.16018489163209,38288641.14
IRN,1998,2159.5,0.0233777114123521,236.123895201492,1710.79096913958,316176.074,5.00809265742219,691.218487314823,23.8523171198241,5.76194220266,102661888397.335,1700.0,47.7,1.8824021360631,63133032.0,3.16859350030391,39521278.032
IRN,1999,2047.7,0.0334428858037396,283.299483229614,2055.00706482515,316671.119,4.92656284491127,679.1668661150469,23.7748063277398,5.76195492981,104656040167.701,1630.0,46.3,1.79780835205489,64278307.0,3.06766668576761,40752446.638
IRN,2000,1833.3,0.0385046321404976,263.65207768449,1978.10643971788,339241.504,5.19175794786224,691.983880293148,23.7376041092144,5.87902599091,101286514977.457,1630.0,43.9,1.64176941937627,65342319.0,2.8957043446498,41949768.798
IRN,2001,1931.0,0.939440537217563,271.342306681534,2079.60063608717,357085.126,5.38479857956035,702.5982019040459,23.7415193241116,6.87359332985,115438386681.929,1670.0,41.1,1.47543987876973,66313553.0,2.31304365898801,42931394.2122
IRN,2002,2274.5,3.14124791416148,259.673733761186,2111.11510670951,375211.107,5.58243114225926,686.656418481426,23.7790363003503,7.06778178166,116420833373.676,1700.0,39.0,1.34701538797184,67212850.0,2.17766160374714,43876548.48
IRN,2003,2382.0,1.99237231007023,249.874681884312,2148.84304600407,412317.48,6.05799605784135,704.444114996872,23.8411547053008,7.07915553214,135409681532.108,1920.0,37.1,1.25501237717411,68061695.0,2.07881566310834,44798207.649
IRN,2004,2415.1,1.75424126001039,259.895697955935,2320.29908036226,442471.221,6.42255594203229,719.387717446717,23.9162785049576,7.07982273031,163226579221.096,2190.0,34.9,1.21446915018588,68893323.0,2.03154133089087,45717609.1428
IRN,2005,2299.3,1.63299011770034,273.597080361916,2524.81845245039,458866.378,6.58042694798674,713.075270325569,23.9943631623854,7.07982273031,192014940324.054,2550.0,33.2,1.21001585047526,69732007.0,2.02046603166917,46650712.683
IRN,2006,2575.2,0.738767075822985,268.293686294039,2590.22754017216,492349.755,6.97556253863055,722.523160007559,24.0754984203782,7.07982273031,222880533511.287,2940.0,31.4,1.21169496598512,70582086.0,1.98596923315832,47586442.3812
IRN,2007,2451.8,0.583649605725185,266.099795834861,2736.97627193696,506346.694,7.08816636233151,689.139924667709,24.1620055619966,7.07982273031,286057933325.518,3520.0,30.0,1.20185437402546,71435498.0,1.97017966667776,48533277.3412
IRN,2008,1897.1,0.477678804769415,275.321770608529,2862.74582496597,538403.608,7.44790273292347,716.294736984891,24.2559385455862,7.07982273031,338187289004.755,4100.0,28.5,1.18810825798017,72289291.0,1.95057529494031,49489248.6186
ISR,1991,2644.1,0.584076926568133,128.421771913153,2326.41200242473,34315.786,6.93388280460699,382.761744298809,54.9453020812285,17.2025729267,59170288069.8687,11490.0,10.9,6.01700840350778,4949000.0,6.1275671139944,4478845.0
ISR,1992,3269.2,0.894768310232189,139.725006672841,2582.81573296896,41499.439,8.10061272691782,438.226449093841,55.3548701932461,18.7425987563,65771216221.0222,12590.0,10.4,3.45546668066961,5123000.0,3.56590313303694,4641438.0
ISR,1993,3015.8,0.917549723960053,138.779674391927,2636.86390420072,45148.104,8.58165823987835,451.657643147917,56.2114616992967,18.7426350001,65925582472.9926,13070.0,9.8,2.65809161141794,5261000.0,2.76840618637621,4771727.0
ISR,1994,1885.6,0.591404401575935,138.425783663733,2740.56936469717,47120.95,8.72771809594369,440.835846955712,57.1280237080941,18.742671096,74669718186.6171,13830.0,9.2,2.58926268534896,5399000.0,2.69945569736365,4902292.0
ISR,1995,3133.6,1.40561342209709,136.094828832799,2798.57060414788,54234.93,9.78087105500451,475.644948922712,58.0179260595131,18.7427071298,96064819727.2782,14080.0,8.7,2.66828678823211,5545000.0,2.77835851423662,5040405.0
ISR,1996,2797.4,1.32589695353047,132.494946230917,2803.60523541813,54399.945,9.55726370344343,451.664565504915,58.3238229093465,18.7427431064,105370179506.027,16130.0,8.3,2.61650577740933,5692000.0,2.72645647586923,5179720.0
ISR,1997,1967.4,1.50733648102029,135.812831195726,2883.23029472241,63402.43,10.8640215901302,511.743211434705,58.0634852638794,18.7427790305,108389866534.253,17180.0,7.8,2.49839488562866,5836000.0,2.60822481819958,5316596.0
ISR,1998,2470.1,1.5810847598065,133.472219737215,2887.95059454028,62779.04,10.5139909562887,485.924417781202,57.9284541952772,18.742814883,109886581932.054,16840.0,7.5,2.28687854611497,5971000.0,2.39658797186894,5445552.0
ISR,1999,1668.3,3.74580384049348,125.731804351224,2739.6053877551,62155.65,10.1478612244898,465.727256839144,57.8351510204082,18.742814883,110790638717.837,16490.0,7.2,2.5464337258973,6125000.0,2.65602293865725,5592125.0
ISR,2000,2443.2,6.4509420710129,125.221446004439,2901.71442200668,62691.032,9.96836253776435,430.177677654474,57.8821434250278,18.742814883,124749221298.408,17840.0,6.9,2.64233174630955,6289000.0,2.75180099897572,5748146.0
ISR,2001,2439.7,1.43938873732007,131.501773294016,2974.99534089144,65749.31,10.2111057617642,451.354829538114,57.9579127193664,18.742814883,123059181586.894,18030.0,6.6,2.35711715071886,6439000.0,2.4008714021131,5887821.6
ISR,2002,2667.1,1.40031535990437,132.705399225391,2922.800304414,63145.74,9.61122374429224,436.383314352563,58.1033942161339,18.742814883,113010257925.619,17260.0,6.4,2.01405839404727,6570000.0,2.0577933608498,6010236.0
ISR,2003,3306.5,2.79385414589104,135.184881513979,2968.33535136105,65122.253,9.73470454579428,443.3410396144701,58.1377939219995,18.742814883,118903844887.025,17350.0,6.1,1.80551975888109,6689700.0,1.84923560657184,6122413.44
ISR,2004,3067.1,2.32326710172205,127.659946805011,2891.64708474078,63200.745,9.28194228227346,409.777619217468,57.9598472609781,18.742814883,126842927264.614,18800.0,5.8,1.76762364154994,6809000.0,1.81132038683777,6234320.4
ISR,2005,2952.3,3.5892081659751,124.835876610312,2919.92510930578,59211.049,8.54403962424785,365.284257766393,57.7835384770783,18.742814883,134246880570.41,20250.0,5.6,1.76289766113006,6930100.0,1.80657532070191,6347971.6
ISR,2006,2397.6,10.4876031237978,122.027129984496,2964.01037753236,65778.646,9.32541021024427,383.9234344488379,57.6067737499468,18.742814883,145843619552.045,21130.0,5.3,1.76780587358185,7053700.0,1.789637551433,6462599.94
ISR,2007,2749.7,5.26865127476276,119.014266545649,2990.87756437933,36816.68,5.12759989415189,204.039626299004,57.4264703834208,18.742814883,166989605900.538,22610.0,5.1,1.7761008691798,7180100.0,1.79792778184965,6579843.64
ISR,2008,2442.9,5.38051559698817,118.602996037868,3052.8415061296,37663.757,5.15320668235552,200.202254359608,57.2482897329247,18.742814883,202101449275.362,24700.0,4.9,1.7765791059698,7308800.0,1.79840125553812,6699246.08
JOR,1991,985.4,-0.283483070844501,316.935488237542,950.193229901269,9798.224,2.76395599435825,921.913264557816,24.7319322990127,8.35106263109,4193336133.68857,1120.0,37.2,11.1806565039193,3545000.0,12.8290461816591,2602030.0
JOR,1992,1294.5,0.766783022958333,300.037590286347,1013.67104205733,12266.115,3.2858598982052,972.585232261446,24.1840075006697,8.35127006052,5310833151.19136,1330.0,36.3,5.16740366873941,3733000.0,6.78906115376011,2784818.0
JOR,1993,1743.3,-0.598463695465335,284.517072866705,961.22085621643,12101.1,3.09813488674559,917.034065191572,23.7978879865611,9.41065052996,5605775321.54374,1370.0,35.5,4.528387378093,3905930.64613513,6.12416620772425,2960695.42977043
JOR,1994,1352.5,0.0457689514801539,290.605749755225,991.423507695986,13633.906,3.35741048713152,984.123116181039,23.5690166650231,9.41085894947,6237267189.00443,1450.0,34.8,3.88937108744658,4060839.76095769,5.46008425342651,3126846.61593742
JOR,1995,997.8,0.197817608147906,291.837713010153,1023.41358760429,13556.899,3.23168033373063,921.549419705869,23.2005482717521,9.41106786959,6727454310.64623,1560.0,33.7,3.25035479680021,4195000.0,4.79677757167653,3280490.0
JOR,1996,1196.0,0.223927691428536,293.387734484722,1018.74523848885,14187.623,3.28034112939865,944.703166140845,22.6563423039529,9.41127728141,6928490840.94834,1560.0,32.8,3.05292050348228,4325045.0,3.07849268109253,3383050.199
JOR,1997,1076.6,4.97969774022414,290.140913777038,1009.49998917892,14418.644,3.23351681256482,929.346738749386,22.1244929798553,9.41148719161,7248048122.68007,1580.0,31.9,3.05292050348228,4459121.395,3.07848614340169,3488816.579448
JOR,1998,1182.7,3.91722859734495,291.266650644689,1012.54513420629,14543.322,3.16337973637273,909.971308343522,21.6051028842389,9.41169759351,7914118276.94914,1590.0,31.0,3.05391763193643,4597400.0,3.07947673750689,3597925.24
JOR,1999,3011.0,1.93790313688796,280.834775072033,991.464800769149,14568.991,3.11269971156928,881.6796347053339,21.3659651746608,9.41169759351,8151541084.4784,1650.0,30.2,1.79140155214828,4680500.0,1.81695412670918,3663895.4
JOR,2000,1726.2,10.7900480288197,282.046866983251,1012.69431995831,15507.743,3.23246336633663,900.27775128719,20.9869723814487,9.41169759351,8463892909.23297,1790.0,29.4,2.46900070700557,4797500.0,2.49454675389376,3756442.5
JOR,2001,1373.5,3.04693504649485,265.254960302684,978.121809862735,16002.788,3.25425277071683,882.514509754698,20.614011184545,9.41169759351,8980439920.0,1840.0,28.4,2.47053223813592,4917500.0,2.47053223813592,3850402.5
JOR,2002,1293.6,2.4855707865003,263.397687662454,1002.8938070663,16886.535,3.35183306867805,880.317610398788,20.2579198094482,9.41169759351,9584232160.0,1880.0,27.6,2.42089066493414,5038000.0,2.42089066493414,3944754.0
JOR,2003,1417.8,5.3636069676683,258.512747635796,1000.39891556933,17469.588,3.38295662277304,874.188684209114,19.8981603408211,9.41169759351,10197756160.0,2000.0,26.8,2.47022950539776,5164000.0,2.47022950539776,4043412.0
JOR,2004,1310.7,8.20945009288033,286.291470432836,1174.07504725898,19240.749,3.63719262759924,886.908573718429,19.5566162570888,9.41169759351,11411390546.8544,2280.0,26.0,2.4106772885812,5290000.0,2.4106772885812,4142070.0
JOR,2005,1524.8,15.7640632796464,284.324010024113,1232.39600850042,21026.578,3.88553598817333,896.425471707517,19.2474729742216,9.41169759351,12588665467.813,2490.0,25.2,2.27080728828561,5411500.0,2.27080728828561,4237204.5
JOR,2006,966.5,22.6519652538498,270.40123555523,1236.47661188369,20733.218,3.74448582264764,818.8699917424769,18.9562217807477,9.41169759351,15645466528.1045,2750.0,24.5,2.2926519087766,5537000.0,2.3437244328694,4337685.8
JOR,2007,733.8,14.7598561575785,262.183206886754,1271.93341575415,21495.954,3.79653020134228,782.577492580578,18.7150653479336,9.41169759351,17765381659.8841,3110.0,23.8,2.23243488488778,5662000.0,2.28348133826779,4437875.6
JOR,2008,943.6,12.4543185275992,238.90843283965,1220.26853291861,21382.277,3.69488111283912,723.396721610039,18.531311560394,9.41169759351,22696902203.5919,3670.0,23.1,2.18368359019938,5787000.0,2.23470399946943,4538165.4
JPN,1991,5415.6,0.0368954134176765,133.147409196308,3583.48175853972,1100598.712,8.88145441047119,329.99823197963,46.4162861823258,13.2928076004,3484769502927.47,27870.0,6.2,0.310355945838531,123921000.0,0.784665135439796,78565914.0
JPN,1992,5876.7,0.0727053399708768,135.167357939088,3658.54782699692,1123660.475,9.04507381529272,334.17595936710796,46.5500044273076,13.3986001395,3796114212803.18,29740.0,6.1,0.248237080928634,124229000.0,0.720307194422393,79133873.0
JPN,1993,4429.3,0.0027286929508037,135.843267084215,3674.05275582964,1108673.446,8.90243340078371,329.155763004012,46.6845827712469,13.7874386427,4350012320387.63,32680.0,6.0,0.246819412580702,124536000.0,0.716671490736136,79703040.0
JPN,1994,6448.6,0.0190770229790307,142.255254485585,3867.50050015605,1174169.733,9.39628950632597,345.616388385393,46.7764718592201,14.617547206,4778992405667.67,36040.0,5.8,0.340685788662686,124961000.0,0.808340577052863,80349923.0
JPN,1995,6003.1,0.0007471345429563,143.372286922749,3956.08103540366,1184088.968,9.43956000924752,342.098984818254,46.8497851545373,15.0439782662,5264380244015.5,40650.0,5.6,0.381789601137122,125439000.0,0.847267555635352,81033594.0
JPN,1996,6154.7,0.0044725797136239,142.734140130167,4031.99138842725,1205782.94,9.5878924308808,339.415303740546,46.9359244916946,15.1428044794,4642544385824.12,41430.0,5.4,0.256369567168004,125761000.0,0.441955763336038,81392519.2
JPN,1997,6061.4,0.075086705176783,142.031585471867,4064.21340936308,1201778.576,9.53104167624969,333.080186526999,47.003365030018,15.6009785995,4261842006299.65,38670.0,5.2,0.262058819350838,126091000.0,0.447301231074755,81757404.4
JPN,1998,5809.4,0.0847311812958202,142.398075892811,3981.14327980381,1159186.371,9.17005277272368,327.99569844563297,47.0757171109881,15.6631251875,3857027943100.85,32990.0,5.0,0.252672401073167,126410000.0,0.437572299667844,82115936.0
JPN,1999,5998.9,0.281738169956082,145.17412532071,4045.35191472562,1197880.555,9.45819624950651,339.42297149365703,47.1780276352152,15.7564734454,4368734790196.9,32370.0,4.7,0.1896783940218,126650000.0,0.374237043763272,82423820.0
JPN,2000,6256.9,0.176267612225771,142.956144622652,4090.37645621502,1219592.862,9.61293341215417,335.966117990876,47.2885851659179,15.7564734454,4667448302100.39,34620.0,4.5,0.173556370482271,126870000.0,0.357775028659289,82719240.0
JPN,2001,6107.2,0.151165786154759,140.446794823996,4017.1526240867,1202266.287,9.45557013425194,330.5835358673,47.4222557786534,15.8108653795,4095484283985.13,35120.0,4.3,0.21966869579939,127149000.0,0.464766857713415,83104586.4
JPN,2002,6085.6,0.231915887952938,139.96938120563,4004.67398485621,1216761.938,9.5473493507003,333.694224754598,47.566024559614,16.225595991,3918335087887.2,33240.0,4.2,0.232527187105684,127445000.0,0.477026086412317,83501964.0
JPN,2003,5451.1,0.14750784310254,136.891135219592,3963.47465509952,1237242.133,9.68729648914014,334.58142892397603,47.7193559247718,16.3046454256,4229096852937.24,33420.0,4.0,0.213980948779682,127718000.0,0.457883508715584,83885182.4
JPN,2004,5942.5,0.169498720874741,137.513844748679,4089.39036169097,1259658.504,9.85949158193815,331.544918626678,47.9602210377189,16.3046454256,4605920900612.79,36690.0,3.9,0.0336622582725446,127761000.0,0.276971380736685,84117842.4
JPN,2005,6154.2,0.0705950502240743,134.401185274725,4073.74569744782,1238188.219,9.69053101202915,319.71039693866,48.213568594304,16.3046454256,4552200185087.74,38950.0,3.8,0.0093920965576633,127773000.0,0.252110662318772,84330180.0
JPN,2006,5852.5,-0.155494364249186,131.528368506334,4068.51785434735,1231770.969,9.64158997620464,311.69645673845696,48.4798984000752,16.3046454256,4362589532154.19,38590.0,3.6,-0.0133057304846711,127756000.0,0.22882513841637,84523369.6
JPN,2007,6062.1,0.50663205945327,127.353504533232,4031.99408315283,1251187.734,9.79244258955982,309.30151582607004,48.7253749390999,16.3046454256,4377943849041.22,37760.0,3.5,0.011544779571133,127770750.0,0.2530907907315,84737561.4
JPN,2008,6262.6,0.503125186648973,123.947255359661,3880.45101783781,1208162.823,9.46064684406225,302.186834689629,48.9833164244451,16.3046454256,4879861453767.94,38000.0,3.4,-0.0522243322060911,127704040.0,0.188739639809252,84897645.792
KAZ,1993,988.6,5.4312380184117,735.969847353114,3997.10827894539,221105.432,13.5394830925201,2492.96506610303,6.71817422274019,2.42648377461,23409027475.6879,1430.0,53.2,-0.663278466644735,16330419.0041162,-0.805880986354133,9154832.89370755
KAZ,1994,839.5,3.10434798356896,746.921065572285,3597.26979614791,199488.467,12.3942840208194,2573.49388632159,6.85192524987635,2.42647998519,21250839258.0901,1310.0,51.6,-1.45085403383215,16095198.9372608,-1.59366019876564,9010092.36507857
KAZ,1995,580.7,4.73243088842391,730.440067118993,3286.51428302829,166731.156,10.5421784740753,2343.03851711504,7.00942835404008,2.42647619391,20374307047.115,1280.0,50.2,-1.75225620523454,15815626.3821576,-1.89526659785993,8840935.14762611
KAZ,1996,722.8,5.40518497016959,631.714670080066,2900.11758039189,140691.789,9.03150237635222,1967.27628651308,7.15358559777403,2.51962356222,21035357832.8019,1340.0,48.9,-1.51455883123885,15577894.256927,-1.37154843861347,8720505.20502775
KAZ,1997,871.3,5.96140056843242,540.253972845183,2562.56723489465,129580.779,8.45071661174536,1781.62475532936,7.30537820561179,2.51962091315,22165932062.966,1390.0,47.6,-1.57996556628312,15333703.0400357,-1.43715940134962,8596073.92424401
KAZ,1998,561.1,5.20165906681911,549.476694605838,2601.30882370125,125063.035,8.29809200016851,1752.81309248786,7.47135940931048,2.51961826371,22135245413.2312,1390.0,46.4,-1.72609375195581,15071300.1250722,-1.58349123224638,8461027.89021551
KAZ,1999,1303.8,9.40677613491902,488.772317771202,2399.14438066977,116493.256,7.80345209460659,1589.77983885764,7.62959880120693,2.52093453333,16870817134.7767,1290.0,45.1,-0.952511041847735,14928425.8540544,-0.810111587382807,8392761.01514939
KAZ,2000,942.7,7.01139873647556,442.244220258082,2390.66958548945,127769.281,8.58455332054165,1588.03588440249,7.78992296635242,2.52093453333,18291990619.137,1260.0,43.9,-0.300548838413813,14883626.0,-0.158351871687937,8379481.438
KAZ,2001,1216.5,12.7975370548457,377.341465389955,2319.13690194763,147908.445,9.95457734665425,1619.68653086828,7.94286170018377,2.52093453333,22152689129.5583,1350.0,42.8,-0.170069526322763,14858335.0,0.113719241647118,8389015.941
KAZ,2002,1145.8,10.5136979907423,395.139701672179,2666.41009848073,151945.812,10.2258795171771,1515.38991847327,8.08489941549025,2.52093453333,24636598581.0204,1520.0,41.6,0.0041255453945045,14858948.0,0.287111231235507,8413136.3576
KAZ,2003,1077.7,6.78487916267315,391.777907344911,2879.88653042833,153815.982,10.3169753824849,1403.51468114188,8.20217614586178,2.52093453333,30833692831.3955,1800.0,40.3,0.336408913793247,14909019.0,0.618596049900419,8465340.9882
KAZ,2004,884.6,9.63395090516149,420.229741470894,3362.13247146603,172158.316,11.4672949761353,1433.28629793418,8.29158280592319,2.52093453333,43151647002.6096,2300.0,39.4,0.694909484311257,15012984.0,0.97630256481787,8548393.0896
KAZ,2005,997.4,3.4507894366152,385.073258956012,3349.79004793613,177233.444,11.7008717683184,1345.06723107283,8.36531045131029,2.52093453333,57123671733.8952,2930.0,38.2,0.888898042702025,15147029.0,1.16950152390936,8648953.559
KAZ,2006,1170.0,7.75045482897389,420.920208501542,4010.77424119346,192121.464,12.5503264451432,1317.12375376186,8.42566526120021,2.52093453333,81003864915.5147,3860.0,37.4,1.05767130866502,15308085.0,1.54684069779044,8783779.173
KAZ,2007,1327.4,10.6043562657756,416.121247785685,4268.82674924207,227401.671,14.6860534279089,1431.5827829165798,8.47915086560539,2.52093453333,104853480212.158,4970.0,36.2,1.14385123349431,15484192.0,1.63063939919803,8928185.1072
